Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers (U.K.) Limited
Statement,Data,BrokerAddress,"20 Fenchurch Street, Floor 12, London EC3M 3BY, UK. Authorised and regulated by the Financial Conduct Authority"
Statement,Data,Title,Realized Summary
Statement,Data,Period,"February 21, 2025 - January 28, 2026"
Statement,Data,WhenGenerated,"2026-01-29, 13:15:16 EST"
Account Information,Header,Field Name,Field Value
Account Information,Data,Name,CAESARIS DENARII LIMITED
Account Information,Data,Account Alias,Master
Account Information,Data,Account,U17419949
Account Information,Data,Accounts Included,"U17419949, U17419949F"
Account Information,Data,Account Type,Institution Master
Account Information,Data,Customer Type,Corporate
Account Information,Data,Account Capabilities,Margin
Account Information,Data,Base Currency,GBP
Net Asset Value,Header,Asset Class,Prior Total,Current Long,Current Short,Current Total,Change
Net Asset Value,Data,Cash ,0,0.000043899,-0.004876883,-0.004832984,-0.004832984
Net Asset Value,Data,Interest Accruals,0,19.83,0,19.83,19.83
Net Asset Value,Data,Total,0,19.830043899,-0.004876883,19.825167016,19.825167016
Net Asset Value,Header,Time Weighted Rate of Return
Net Asset Value,Data,28.528015695%
Change in NAV,Header,Field Name,Field Value
Change in NAV,Data,Starting Value,0
Change in NAV,Data,Details not available,
Change in NAV,Data,Ending Value,19.825167016
Realized & Unrealized Performance Summary,Header,Asset Category,Symbol,Cost Adj.,Realized S/T Profit,Realized S/T Loss,Realized L/T Profit,Realized L/T Loss,Realized Total,Unrealized S/T Profit,Unrealized S/T Loss,Unrealized L/T Profit,Unrealized L/T Loss,Unrealized Total,Total,Code
Realized & Unrealized Performance Summary,Data,Stocks,TSLA,0,27967.033016313,-1542.055146488,0,0,26424.977869825,0,0,0,0,0,26424.977869825,
Realized & Unrealized Performance Summary,Data,Stocks,TSM,0,0,-2431.064905769,0,0,-2431.064905769,0,0,0,0,0,-2431.064905769,
Realized & Unrealized Performance Summary,Data,Stocks,TTD,0,1967.170472436,-316.683094,0,0,1650.487378436,0,0,0,0,0,1650.487378436,
Realized & Unrealized Performance Summary,Data,Stocks,UBER,0,136.942523097,0,0,0,136.942523097,0,0,0,0,0,136.942523097,
Realized & Unrealized Performance Summary,Data,Stocks,UMAC,0,0,-17984.79705827,0,0,-17984.79705827,0,0,0,0,0,-17984.79705827,
Realized & Unrealized Performance Summary,Data,Stocks,UNH,0,6048.01189973,-3431.886518567,0,0,2616.125381163,0,0,0,0,0,2616.125381163,
Realized & Unrealized Performance Summary,Data,Stocks,UNM,0,0.209800824,-195.802635914,0,0,-195.59283509,0,0,0,0,0,-195.59283509,
Realized & Unrealized Performance Summary,Data,Stocks,VG,0,0,-155.062263949,0,0,-155.062263949,0,0,0,0,0,-155.062263949,
Realized & Unrealized Performance Summary,Data,Stocks,VRNA,0,0,-8.93454632,0,0,-8.93454632,0,0,0,0,0,-8.93454632,
Realized & Unrealized Performance Summary,Data,Stocks,VSH,0,0,-22.31830594,0,0,-22.31830594,0,0,0,0,0,-22.31830594,
Realized & Unrealized Performance Summary,Data,Stocks,WOLF,0,1797.398336415,0,0,0,1797.398336415,0,0,0,0,0,1797.398336415,
Realized & Unrealized Performance Summary,Data,Stocks,WRB,0,69.947656629,0,0,0,69.947656629,0,0,0,0,0,69.947656629,
Realized & Unrealized Performance Summary,Data,Stocks,XOM,0,0,-310.012569281,0,0,-310.012569281,0,0,0,0,0,-310.012569281,
Realized & Unrealized Performance Summary,Data,Stocks,YALA,0,0,-117.215431413,0,0,-117.215431413,0,0,0,0,0,-117.215431413,
Realized & Unrealized Performance Summary,Data,Total,,0,854384.254738742,-449103.90754695,0,0,405280.347191792,0,0,0,0,0,405280.347191792,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,ACHR 16JAN26 9 C,0,1162.314531259,0,0,0,1162.314531259,0,0,0,0,0,1162.314531259,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,ADBE 16JAN26 360 C,0,0,-70.795589198,0,0,-70.795589198,0,0,0,0,0,-70.795589198,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,AMD 17DEC27 160 C,0,717.434490802,0,0,0,717.434490802,0,0,0,0,0,717.434490802,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,AMG 20MAR26 270 P,0,0,-1155.181627589,0,0,-1155.181627589,0,0,0,0,0,-1155.181627589,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,BBIO 20MAR26 72.5 P,0,0,-408.250463024,0,0,-408.250463024,0,0,0,0,0,-408.250463024,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,BIDU 15JAN27 120 C,0,2506.869124254,0,0,0,2506.869124254,0,0,0,0,0,2506.869124254,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,BTSG 17APR26 35 P,0,0,-572.027582767,0,0,-572.027582767,0,0,0,0,0,-572.027582767,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,CIEN 20MAR26 220 P,0,0,-493.62294353,0,0,-493.62294353,0,0,0,0,0,-493.62294353,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,COHR 20MAR26 185 P,0,0,-313.05562353,0,0,-313.05562353,0,0,0,0,0,-313.05562353,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,DELL 17OCT25 125 C,0,1854.46230246,0,0,0,1854.46230246,0,0,0,0,0,1854.46230246,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,DUOL 18JUN26 320 C,0,0,-2140.629941122,0,0,-2140.629941122,0,0,0,0,0,-2140.629941122,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,FULC 20FEB26 12 P,0,4.421663538,0,0,0,4.421663538,0,0,0,0,0,4.421663538,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,HYMC 15MAY26 13 P,0,0,-1657.156505297,0,0,-1657.156505297,0,0,0,0,0,-1657.156505297,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,INDV 20FEB26 36 P,0,45.859452758,0,0,0,45.859452758,0,0,0,0,0,45.859452758,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,IRMD 17APR26 95 P,0,0,-456.343162648,0,0,-456.343162648,0,0,0,0,0,-456.343162648,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,IWM 16JAN26 236 C,0,34968.764516224,0,0,0,34968.764516224,0,0,0,0,0,34968.764516224,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,JHX 20MAR26 20 C,0,132.431269515,-1158.247638291,0,0,-1025.816368776,0,0,0,0,0,-1025.816368776,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,KMI 15JAN27 30 C,0,0,-2721.292998444,0,0,-2721.292998444,0,0,0,0,0,-2721.292998444,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,KR 18JUL25 67.5 P,0,26.143786534,-124.342301292,0,0,-98.198514758,0,0,0,0,0,-98.198514758,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,LITE 20MAR26 340 P,0,0,-1624.38878353,0,0,-1624.38878353,0,0,0,0,0,-1624.38878353,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,LLY 16JAN26 740 C,0,1989.796726262,0,0,0,1989.796726262,0,0,0,0,0,1989.796726262,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,META 18JUL25 730 C,0,0,-1077.212286621,0,0,-1077.212286621,0,0,0,0,0,-1077.212286621,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,MP 15JAN27 85 C,0,0,-10066.906904641,0,0,-10066.906904641,0,0,0,0,0,-10066.906904641,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,MRVL 17OCT25 65 C,0,318.195307806,0,0,0,318.195307806,0,0,0,0,0,318.195307806,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,MSGE 17APR26 50 P,0,472.428379138,0,0,0,472.428379138,0,0,0,0,0,472.428379138,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,NKE 17APR25 55 C,0,0,-60.075541364,0,0,-60.075541364,0,0,0,0,0,-60.075541364,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,NOK 17APR25 4.5 P,0,0,-1.413133501,0,0,-1.413133501,0,0,0,0,0,-1.413133501,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,NU 16JAN26 15 C,0,4580.369126352,0,0,0,4580.369126352,0,0,0,0,0,4580.369126352,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,NVDA 19SEP25 175 C,0,0,-12811.304154988,0,0,-12811.304154988,0,0,0,0,0,-12811.304154988,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,NVDA 19DEC25 186 C,0,0,-25273.502604948,0,0,-25273.502604948,0,0,0,0,0,-25273.502604948,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,NVO 16JAN26 57.5 C,0,0,-1849.983069146,0,0,-1849.983069146,0,0,0,0,0,-1849.983069146,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,OKLO 16JAN26 75 C,0,20245.886551389,0,0,0,20245.886551389,0,0,0,0,0,20245.886551389,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,OPEN 20FEB26 8 C,0,7399.882821945,0,0,0,7399.882821945,0,0,0,0,0,7399.882821945,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,ORSTED 20MAR26 200 C,0,333.705580417,0,0,0,333.705580417,0,0,0,0,0,333.705580417,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,OSCR 15JAN27 20 C,0,0,-1756.095409992,0,0,-1756.095409992,0,0,0,0,0,-1756.095409992,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,PLTR 19SEP25 155 C,0,1425.278668403,0,0,0,1425.278668403,0,0,0,0,0,1425.278668403,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,QQQ 16JAN26 589.78 C,0,22625.978673796,0,0,0,22625.978673796,0,0,0,0,0,22625.978673796,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,QQQ 16JAN26 594.78 C,0,15707.512592796,0,0,0,15707.512592796,0,0,0,0,0,15707.512592796,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,QQQ 16JAN26 599.78 C,0,0,-12297.731073628,0,0,-12297.731073628,0,0,0,0,0,-12297.731073628,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,QQQ 16JAN26 604.78 C,0,0,-15159.69633241,0,0,-15159.69633241,0,0,0,0,0,-15159.69633241,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,RUT 16JAN26 2410 C,0,0,-19540.082810535,0,0,-19540.082810535,0,0,0,0,0,-19540.082810535,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,SEPN 17APR26 25 P,0,0,-1238.299525297,0,0,-1238.299525297,0,0,0,0,0,-1238.299525297,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,SERV 20MAR26 12 C,0,0,-119.312787264,0,0,-119.312787264,0,0,0,0,0,-119.312787264,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,TSLA 25JUL25 295 P,0,0,-496.323813145,0,0,-496.323813145,0,0,0,0,0,-496.323813145,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,TSLA 15JAN27 400 C,0,1091.260811467,0,0,0,1091.260811467,0,0,0,0,0,1091.260811467,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,TTD 18SEP26 47.5 C,0,99.764754672,0,0,0,99.764754672,0,0,0,0,0,99.764754672,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,UNH 15JAN27 360 C,0,0,-4425.796967328,0,0,-4425.796967328,0,0,0,0,0,-4425.796967328,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,USAR 15JAN27 30 C,0,0,-4524.456328643,0,0,-4524.456328643,0,0,0,0,0,-4524.456328643,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,UUUU 15JAN27 20 C,0,0,-248.348085448,0,0,-248.348085448,0,0,0,0,0,-248.348085448,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,UUUU 15JAN27 22 C,0,0,-4133.216854476,0,0,-4133.216854476,0,0,0,0,0,-4133.216854476,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,VSAT 15JAN27 32 C,0,0,-61.312337328,0,0,-61.312337328,0,0,0,0,0,-61.312337328,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,XLF 30JUN25 49 P,0,0,-89.798657439,0,0,-89.798657439,0,0,0,0,0,-89.798657439,
Realized & Unrealized Performance Summary,Data,Total,,0,117708.761131786,-128126.203838401,0,0,-10417.442706615,0,0,0,0,0,-10417.442706615,
Realized & Unrealized Performance Summary,Data,Forex,DKK,0,0.009587,-2.010236,0,0,-2.000649,0,-0.000001,0,0,-0.000001,-2.00065,
Realized & Unrealized Performance Summary,Data,Forex,ILS,0,0.001153,-1066.421509,0,0,-1066.420356,0,0,0,0,0,-1066.420356,
Realized & Unrealized Performance Summary,Data,Forex,USD,0,44958.038988,-14643.51408,0,0,30314.524908,0.000018,0,0,0,0.000018,30314.524926,
Realized & Unrealized Performance Summary,Data,Total,,0,44958.049728,-15711.945825,0,0,29246.103903,0.000018,-0.000001,0,0,0.000017,29246.10392,
Realized & Unrealized Performance Summary,Data,Crypto,BTC.USD-PAXOS,0,1121.560151581,0,0,0,1121.560151581,0,0,0,0,0,1121.560151581,
Realized & Unrealized Performance Summary,Data,Total,,0,1121.560151581,0,0,0,1121.560151581,0,0,0,0,0,1121.560151581,
Realized & Unrealized Performance Summary,Data,Total (All Assets),,0,1018172.62575011,-592942.057210352,0,0,425230.568539758,0.000018,-0.000001,0,0,0.000017,425230.568556758,
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Quantity,T. Price,Proceeds,Comm/Fee,Basis,Realized P/L,Realized P/L %,Code
Trades,Data,Order,Stocks,GBP,BOR,"2025-07-08, 10:30:35",1,0.0665,-0.0665,-3,3.0665,0,0,O
Trades,Data,Order,Stocks,GBP,BOR,"2025-07-09, 07:03:10","6,011",0.0665,-399.7315,-3,402.7315,0,0,O
Trades,Data,Order,Stocks,GBP,BOR,"2025-07-09, 07:44:28","132,352",0.068,-8999.936,-4.499968,9004.435968,0,0,O;P
Trades,Data,Order,Stocks,GBP,BOR,"2025-07-14, 11:05:18","-62,150",0.065212792,4052.975,-3,-4226.508158,-176.533157,-4.176808618,C;P
Trades,Data,Order,Stocks,GBP,BOR,"2025-07-15, 03:00:15","-76,214",0.061,4649.054,-3,-5183.725809,-537.671809,-10.372304185,C;P
Trades,SubTotal,,Stocks,GBP,BOR,,0,,-697.705,-16.499968,0.000001,-714.204966,-7.59,
Trades,Data,Order,Stocks,GBP,CHG,"2025-03-06, 09:53:08","4,739",4.23,-20045.97,-110.252835,20156.222835,0,0,O;P
Trades,Data,Order,Stocks,GBP,CHG,"2025-04-16, 03:00:14","-4,739",3.92584406,18604.58,-9.30229,-20156.222835,-1560.945125,-7.744234313,C;IM;P
Trades,SubTotal,,Stocks,GBP,CHG,,0,,-1441.39,-119.555125,-0,-1560.945125,-7.74,
Trades,Data,Order,Stocks,GBP,GLEN,"2025-07-08, 10:24:06",1,3.056,-3.06,-3,6.06,0,0,O
Trades,Data,Order,Stocks,GBP,GLEN,"2025-07-09, 07:46:46",-1,2.996,3,-3,-6.06,-6.06,-100,C
Trades,SubTotal,,Stocks,GBP,GLEN,,0,,-0.06,-6,0,-6.06,-100.00,
Trades,Total,,Stocks,GBP,,,,,-2139.155,-142.055093,0.000001,-2281.210091,, 
Trades,Data,Order,Stocks,ILS,TASE,"2025-07-07, 03:01:38","5,280",62.49,-329947.2,-329.9472,330277.1472,0,0,O;P
Trades,Data,Order,Stocks,ILS,TASE,"2025-07-16, 09:51:47","-5,280",63.16838447,333529.07,-333.52907,-330277.147199,2918.393731,0.883619638,C;P
Trades,SubTotal,,Stocks,ILS,TASE,,0,,3581.87,-663.47627,0.000001,2918.393731,0.88,
Trades,Total,,Stocks,ILS,,,,,3581.87,-663.47627,0.000001,2918.393731,, 
Trades,Total,,Stocks,GBP,,,,,1857.9991297,-146.302284346,-1063.492413762,648.204431592,, 
Trades,Data,Order,Stocks,USD,AAPL,"2025-04-13, 22:44:52",239,209.15,-49986.85,-1.205994,49988.055994,0,0,O;P
Trades,Data,Order,Stocks,USD,AAPL,"2025-04-14, 09:33:45",-239,209.203192887,49999.5631,-2.635655854,-49988.055994,8.87145,0.017747139,C;IM;P
Trades,SubTotal,,Stocks,USD,AAPL,,0,,12.7131,-3.841649854,0,8.87145,0.02,
Trades,Data,Order,Stocks,USD,ACHR,"2025-03-03, 16:27:51","1,300",7.99,-10387,-6.5455,10393.5455,0,0,O;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-03-04, 11:28:46","5,326",7.515,-40024.89,-26.874996,40051.764996,0,0,O
Trades,Data,Order,Stocks,USD,ACHR,"2025-03-10, 10:00:03","43,374",7.1,-307955.4,-218.38809,308173.78809,0,0,O;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-03-10, 13:43:34","7,500",6.655,-49912.5,-37.845,49950.345,0,0,O
Trades,Data,Order,Stocks,USD,ACHR,"2025-04-15, 12:57:15","-57,500",7.096610261,408055.09,-310.876741502,-408569.443586,-825.230325,-0.201980431,C;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-04-15, 13:12:21","28,750",7.1,-204125,-144.75625,204269.75625,0,0,O;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-04-16, 04:00:01","28,395",7,-198765,-142.968825,198907.968825,0,0,O;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-04-16, 14:52:02","7,267",6.889587175,-50066.63,-36.669282,50103.299282,0,0,O;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-06-16, 10:07:52","-3,800",10.5223,39984.74,-19.7979,-26999.133,12965.8091,48.023057259,C;IM;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-06-16, 10:14:13",-900,10.435,9391.5,-4.6908,-6394.5315,2992.2777,46.794322618,C;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-06-16, 10:56:33","-1,000",10.335,10335,-5.212,-7105.035,3224.753,45.386870015,C
Trades,Data,Order,Stocks,USD,ACHR,"2025-06-23, 12:44:50","10,416",9.59774278,-99970.0888,-52.505236,100022.594036,0,0,O;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-06-25, 09:58:59","-9,442",10.593413895,100023.014,-49.211704,-90672.155942,9301.646354,10.258547685,C;HC;IM;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-06-25, 10:41:53","-59,686",10.322848239,616129.52,-311.042831,-422132.762951,193685.714218,45.882653804,C;HC;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-06-25, 10:52:03","24,224",10.32,-249991.68,-121.96784,250113.64784,0,0,O;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-06-25, 11:45:28","4,882",10.24,-49991.68,-24.58087,50016.26087,0,0,O;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-06-25, 14:51:08","4,930",10.139350913,-49987,-24.84455,50011.84455,0,0,O;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-06-25, 15:46:55","4,981",10.037786589,-49998.215,-25.134126,50023.349126,0,0,O;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-07-01, 10:56:29","10,080",9.92,-99993.6,-50.62176,100044.22176,0,0,O;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-07-01, 11:22:33","5,035",9.92980139,-49996.55,-25.310945,50021.860945,0,0,O;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-07-29, 05:39:10",-538,10.85,5837.3,-2.791144,-5554.86883,279.640026,5.034142741,C;MLL;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-07-29, 05:43:09","-2,995",10.84066778,32467.8,-15.53806,-30923.479825,1528.782115,4.943758347,C;MLL;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-07-29, 05:59:00",-676,10.85,7334.6,-3.507088,-6979.72366,351.369252,5.034142741,C;MLL;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-07-29, 07:59:09","-8,694",10.79,93808.26,-45.104472,-89765.85429,3997.301238,4.45303091,C;MLL;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-07-30, 12:46:39","-9,881",10.124332051,100038.525,-51.312033,-102021.670835,-2034.457868,-1.994142863,C;IM;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-07-30, 12:47:25","-3,853",10.120934337,38995.96,-20.000089,-39589.319855,-613.359944,-1.549306596,C;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-07-30, 12:48:32","-2,495",10.112480962,25230.64,-12.956535,-25558.762325,-341.07886,-1.334488954,C;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-08-01, 13:04:42","10,293",9.715,-99996.495,-51.742911,100048.237911,0,0,O;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-08-11, 16:44:02","5,291",9.45,-49999.95,-26.597857,50026.547857,0,0,O
Trades,Data,Order,Stocks,USD,ACHR,"2025-08-12, 05:50:35","5,981",8.396226384,-50217.83,-30.036582,50247.866582,0,0,O;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-08-20, 08:33:33","-10,940",9.14,99991.6,-56.81142,-110252.876251,-10318.087671,-9.358565528,C;HC
Trades,Data,Order,Stocks,USD,ACHR,"2025-08-20, 08:35:03","-5,464",9.15,49995.6,-28.374232,-54269.140108,-4301.91434,-7.92699927,C;HC;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-08-20, 08:36:25","-5,470",9.143109689,50012.81,-28.39236,-54289.87034,-4305.4527,-7.930489929,C;HC;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-08-20, 14:07:34","-5,476",9.135,50023.26,-28.436868,-53868.142972,-3873.31984,-7.190371946,C;HC
Trades,Data,Order,Stocks,USD,ACHR,"2025-09-19, 05:15:37","-3,449",9.22,31799.78,-17.893412,-33524.027661,-1742.141073,-5.196693818,C;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-10-14, 04:31:00",-406,12.31,4997.86,-2.106328,-3946.290296,1049.463376,26.593668922,C
Trades,Data,Order,Stocks,USD,ACHR,"2025-11-06, 17:16:04","6,119",8.168331427,-49982.02,-30.729618,50012.749618,0,0,O;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-11-07, 11:27:10","1,341",7.455,-9997.155,-6.734502,10003.889502,0,0,O;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-11-13, 11:20:21","1,251",7.9893,-9994.6143,-6.282522,10000.896822,0,0,IA;O
Trades,Data,Order,Stocks,USD,ACHR,"2025-11-17, 11:03:49","-10,568",7.562176382,79917.08,-54.826784,-99767.404769,-19905.151553,-19.951557925,C;HC;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-11-20, 12:28:33","7,142",7.005511061,-50033.36,-35.867124,50069.227124,0,0,O;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-11-21, 00:23:45","7,309",6.907184293,-50484.61,-36.705798,50521.315798,0,0,O;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-12-05, 15:15:25","-5,000",8.681366,43406.83,-25.83,-41942.81,1438.19,3.428930966,C;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-12-05, 15:17:56","-3,000",8.690273067,26070.8192,-15.498,-24525.066,1530.2552,6.239555889,C;IM;P
Trades,Data,Order,Stocks,USD,ACHR,"2025-12-23, 05:52:05","-19,954",8.406086499,167735.05,-103.082364,-144382.608288,23249.359346,16.102603784,C;P
Trades,SubTotal,,Stocks,USD,ACHR,,0,,209711.370100001,-2377.003349502,0,207334.366751,11.01,
Trades,Data,Order,Stocks,USD,ACMR,"2025-07-28, 05:05:31",324,30.77345679,-9970.6,-1.627128,9972.227128,0,0,O;P
Trades,Data,Order,Stocks,USD,ACMR,"2025-07-30, 16:42:40",307,32.49,-9974.43,-1.543289,9975.973289,0,0,O
Trades,Data,Order,Stocks,USD,ACMR,"2025-08-01, 04:19:52",-631,29.601584786,18678.6,-3.273628,-19948.200417,-1272.874045,-6.380896614,C;P
Trades,SubTotal,,Stocks,USD,ACMR,,0,,-1266.43,-6.444045,0,-1272.874045,-6.38,
Trades,Data,Order,Stocks,USD,AEO,"2025-07-29, 12:39:51",426,11.71,-4988.46,-2.139372,4990.599372,0,0,O;P
Trades,Data,Order,Stocks,USD,AEO,"2025-08-04, 16:20:19","3,717",13.449612591,-49992.21,-18.666774,50010.876774,0,0,O;P
Trades,Data,Order,Stocks,USD,AEO,"2025-08-05, 08:24:26","-4,143",13.26,54936.18,-21.514599,-55001.476146,-86.810745,-0.157833482,C;P
Trades,SubTotal,,Stocks,USD,AEO,,0,,-44.49,-42.320745,-0,-86.810745,-0.16,
Trades,Data,Order,Stocks,USD,AIRO,"2025-06-13, 11:47:52","10,000",29.3978,-293978,-50.35,294028.35,0,0,O;P
Trades,Data,Order,Stocks,USD,AIRO,"2025-06-16, 10:02:41","-10,000",32.273282,322732.82,-52.061392,-294028.35,28652.408608,9.744777539,C;P
Trades,SubTotal,,Stocks,USD,AIRO,,0,,28754.82,-102.411392,-0,28652.408608,9.74,
Trades,Data,Order,Stocks,USD,ALAB,"2025-08-05, 16:08:03",339,147.09,-49863.51,-1.704153,49865.214153,0,0,O
Trades,Data,Order,Stocks,USD,ALAB,"2025-08-05, 16:34:02",-339,147.5,50002.5,-1.760427,-49865.214153,135.52542,0.271783491,C;P
Trades,SubTotal,,Stocks,USD,ALAB,,0,,138.99,-3.46458,0,135.52542,0.27,
Trades,Data,Order,Stocks,USD,ALGN,"2025-08-01, 04:15:08",38,128.89,-4897.82,-1.000836,4898.820836,0,0,O;P
Trades,Data,Order,Stocks,USD,ALGN,"2025-08-04, 10:28:22",356,140.155365169,-49895.31,-1.789612,49897.099612,0,0,O;P
Trades,Data,Order,Stocks,USD,ALGN,"2025-08-04, 10:45:54",-394,139.361345178,54908.37,-2.046042,-54795.920448,110.40351,0.201481258,C;P
Trades,SubTotal,,Stocks,USD,ALGN,,0,,115.24,-4.83649,-0,110.40351,0.20,
Trades,Data,Order,Stocks,USD,AMAT,"2025-08-08, 04:46:41",541,184.70715342,-99926.57,-2.716902,99929.286902,0,0,O;P
Trades,Data,Order,Stocks,USD,AMAT,"2025-08-08, 09:50:03",-541,184.727430684,99937.54,-2.809413,-99929.286902,5.443685,0.005447537,C;IM;P
Trades,SubTotal,,Stocks,USD,AMAT,,0,,10.97,-5.526315,0,5.443685,0.01,
Trades,Data,Order,Stocks,USD,AMBQ,"2025-07-31, 04:40:24",116,42.960689655,-4983.44,-1.002552,4984.442552,0,0,O;P
Trades,Data,Order,Stocks,USD,AMBQ,"2025-08-05, 07:57:43",-116,38,4408,-1.022388,-4984.442552,-577.46494,-11.585346485,C
Trades,SubTotal,,Stocks,USD,AMBQ,,0,,-575.44,-2.02494,0,-577.46494,-11.59,
Trades,Data,Order,Stocks,USD,AMD,"2025-07-02, 23:12:52",716,139.49,-99874.84,-3.599332,99878.439332,0,0,O;P
Trades,Data,Order,Stocks,USD,AMD,"2025-07-03, 14:09:45",-716,137.92,98750.72,-3.714608,-99878.439331,-1131.433939,-1.132810992,C;P
Trades,SubTotal,,Stocks,USD,AMD,,0,,-1124.12,-7.31394,0.000001,-1131.433939,-1.13,
Trades,Data,Order,Stocks,USD,AMRZ,"2025-07-29, 05:09:53",97,51.21,-4967.37,-1.002134,4968.372134,0,0,O
Trades,Data,Order,Stocks,USD,AMRZ,"2025-08-05, 09:39:44",-97,50.445,4893.165,-1.018721,-4968.372134,-76.225855,-1.534221933,C
Trades,SubTotal,,Stocks,USD,AMRZ,,0,,-74.205,-2.020855,0,-76.225855,-1.53,
Trades,Data,Order,Stocks,USD,AMZN,"2025-03-31, 13:47:28",265,188.17,-49865.05,-1.33719,49866.38719,0,0,O;P
